# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1023794	1024123	+	WP_001819675.1	WP_001819675.1		HAD hydrolase family protein			SPD_RS11650	330	109	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1024132	1025247	+							SPD_RS05415	1116		old_locus_tag=SPD_1011
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1024132	1025247	+	WP_000706435.1	WP_000706435.1		glycerate kinase			SPD_RS05415	1116	371	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1025244	1025690	-							SPD_RS05420	447		old_locus_tag=SPD_1010
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1025244	1025690	-	WP_000131076.1	WP_000131076.1		YueI family protein			SPD_RS05420	447	148	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1025854	1027158	+					eno		SPD_RS05425	1305		old_locus_tag=SPD_1012
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1025854	1027158	+	WP_000022815.1	WP_000022815.1		surface-displayed alpha-enolase	eno		SPD_RS05425	1305	434	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1027296	1027742	-							SPD_RS05430	447		old_locus_tag=SPD_1013
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1027296	1027742	-	WP_001820683.1	WP_001820683.1		tyrosine-type recombinase/integrase			SPD_RS05430	447	148	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1027642	1028489	-							SPD_RS05435	848		pseudo
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1027642	1028489	-				IS630 family transposase			SPD_RS05435	848		pseudo
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1028659	1028814	+							SPD_RS05445	156		partial;pseudo
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1028659	1028814	+				diacylglycerol kinase family lipid kinase			SPD_RS05445	156		partial;pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1029014	1032289	+					rexB		SPD_RS05450	3276		old_locus_tag=SPD_1015
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1029014	1032289	+	WP_000772372.1	WP_000772372.1		ATP-dependent nuclease subunit B	rexB		SPD_RS05450	3276	1091	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1032286	1035936	+					addA		SPD_RS05455	3651		old_locus_tag=SPD_1016
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1032286	1035936	+	WP_000767212.1	WP_000767212.1		helicase-exonuclease AddAB subunit AddA	addA		SPD_RS05455	3651	1216	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1036106	1037284	+							SPD_RS05465	1179		old_locus_tag=SPD_1017
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1036106	1037284	+	WP_000174757.1	WP_000174757.1		hypothetical protein			SPD_RS05465	1179	392	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1037493	1043384	+					iga		SPD_RS05470	5892		old_locus_tag=SPD_1018
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1037493	1043384	+	WP_000417171.1	WP_000417171.1		immunoglobulin A1 protease	iga		SPD_RS05470	5892	1963	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1043481	1043612	+							SPD_RS12090	132		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1043481	1043612	+	WP_079117188.1	WP_079117188.1		LPXTG cell wall anchor domain-containing protein			SPD_RS12090	132	43	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1043576	1043761	-							SPD_RS11655	186		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1043576	1043761	-	WP_075825865.1	WP_075825865.1		hypothetical protein			SPD_RS11655	186	61	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1043843	1044694	+					ylqF		SPD_RS05485	852		old_locus_tag=SPD_1019
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1043843	1044694	+	WP_000201314.1	WP_000201314.1		ribosome biogenesis GTPase YlqF	ylqF		SPD_RS05485	852	283	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1044681	1045460	+							SPD_RS05490	780		old_locus_tag=SPD_1020
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1044681	1045460	+	WP_000201141.1	WP_000201141.1		ribonuclease HII			SPD_RS05490	780	259	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1045476	1047026	+							SPD_RS05495	1551		old_locus_tag=SPD_1021
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1045476	1047026	+	WP_000392544.1	WP_000392544.1		ClC family H(+)/Cl(-) exchange transporter			SPD_RS05495	1551	516	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1047610	1048680	+					xerS		SPD_RS05500	1071		old_locus_tag=SPD_1023
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1047610	1048680	+	WP_000817882.1	WP_000817882.1		tyrosine recombinase XerS	xerS		SPD_RS05500	1071	356	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1048753	1049742	-							SPD_RS05505	990		old_locus_tag=SPD_1024
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1048753	1049742	-	WP_000873993.1	WP_000873993.1		lipoate--protein ligase			SPD_RS05505	990	329	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1049806	1051509	-					lpdA		SPD_RS05510	1704		old_locus_tag=SPD_1025
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1049806	1051509	-	WP_001162912.1	WP_001162912.1		dihydrolipoyl dehydrogenase	lpdA		SPD_RS05510	1704	567	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1051555	1052598	-							SPD_RS05515	1044		old_locus_tag=SPD_1026
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1051555	1052598	-	WP_000752705.1	WP_000752705.1		dihydrolipoamide acetyltransferase			SPD_RS05515	1044	347	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1052816	1053808	-							SPD_RS05520	993		old_locus_tag=SPD_1027
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1052816	1053808	-	WP_000448721.1	WP_000448721.1		alpha-ketoacid dehydrogenase subunit beta			SPD_RS05520	993	330	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1053824	1054792	-							SPD_RS05525	969		old_locus_tag=SPD_1028
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1053824	1054792	-	WP_000105362.1	WP_000105362.1		thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha			SPD_RS05525	969	322	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1054946	1056307	-					pdrM		SPD_RS05530	1362		old_locus_tag=SPD_1029
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1054946	1056307	-	WP_000278532.1	WP_000278532.1		sodium-coupled multidrug efflux MATE transporter PdrM	pdrM		SPD_RS05530	1362	453	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1056318	1056578	-							SPD_RS05535	261		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1056318	1056578	-	WP_001105925.1	WP_001105925.1		hypothetical protein			SPD_RS05535	261	86	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1056592	1057860	-							SPD_RS05540	1269		old_locus_tag=SPD_1030
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1056592	1057860	-	WP_000924481.1	WP_000924481.1		dihydroorotase			SPD_RS05540	1269	422	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1057873	1058337	-							SPD_RS05545	465		old_locus_tag=SPD_1031
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1057873	1058337	-	WP_001135782.1	WP_001135782.1		NUDIX hydrolase			SPD_RS05545	465	154	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1058347	1059000	-							SPD_RS05550	654		old_locus_tag=SPD_1032
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1058347	1059000	-	WP_000401328.1	WP_000401328.1		uracil-DNA glycosylase			SPD_RS05550	654	217	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1059136	1059783	-							SPD_RS05555	648		old_locus_tag=SPD_1033
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1059136	1059783	-	WP_001824648.1	WP_001824648.1		hypothetical protein			SPD_RS05555	648	215	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1059797	1060510	-							SPD_RS05560	714		old_locus_tag=SPD_1034
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1059797	1060510	-	WP_000499433.1	WP_000499433.1		YjjG family noncanonical pyrimidine nucleotidase			SPD_RS05560	714	237	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1060968	1061348	-					dhaM		SPD_RS05565	381		pseudo
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1060968	1061348	-				dihydroxyacetone kinase phosphoryl donor subunit DhaM	dhaM		SPD_RS05565	381		pseudo
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1061348	1061422	-							SPD_RS12005	75		partial;pseudo
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1061348	1061422	-				dihydroxyacetone kinase subunit L			SPD_RS12005	75		partial;pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1061770	1064304	-							SPD_RS05570	2535		old_locus_tag=SPD_1037
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1061770	1064304	-	WP_000700266.1	WP_000700266.1		pneumococcal-type histidine triad protein			SPD_RS05570	2535	844	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1064462	1066912	-					phtA		SPD_RS05575	2451		old_locus_tag=SPD_1038
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1064462	1066912	-	WP_000700439.1	WP_000700439.1		pneumococcal histidine triad protein PhtA	phtA		SPD_RS05575	2451	816	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1067167	1068900	-					ptsP		SPD_RS05580	1734		old_locus_tag=SPD_1039
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1067167	1068900	-	WP_000138135.1	WP_000138135.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		SPD_RS05580	1734	577	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1068906	1069169	-							SPD_RS05585	264		old_locus_tag=SPD_1040
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1068906	1069169	-	WP_000146947.1	WP_000146947.1		phosphocarrier protein HPr			SPD_RS05585	264	87	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1069520	1069738	+					nrdH		SPD_RS05590	219		old_locus_tag=SPD_1041
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1069520	1069738	+	WP_000259249.1	WP_000259249.1		glutaredoxin-like protein NrdH	nrdH		SPD_RS05590	219	72	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1069819	1071978	+					nrdE		SPD_RS05595	2160		old_locus_tag=SPD_1042
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1069819	1071978	+	WP_000523249.1	WP_000523249.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		SPD_RS05595	2160	719	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1072166	1073128	+					nrdF		SPD_RS05600	963		old_locus_tag=SPD_1043
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1072166	1073128	+	WP_000451369.1	WP_000451369.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		SPD_RS05600	963	320	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1073310	1074071	+							SPD_RS05605	762		old_locus_tag=SPD_1044
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1073310	1074071	+	WP_000917569.1	WP_000917569.1		DeoR/GlpR family DNA-binding transcription regulator			SPD_RS05605	762	253	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1074270	1074526	-							SPD_RS12095	257		pseudo;old_locus_tag=SPD_1045
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1074270	1074526	-				DUF3884 family protein			SPD_RS12095	257		pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1074569	1075975	-					lacG		SPD_RS05615	1407		old_locus_tag=SPD_1046
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1074569	1075975	-	WP_000169251.1	WP_000169251.1		6-phospho-beta-galactosidase	lacG		SPD_RS05615	1407	468	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1076184	1077875	-							SPD_RS05620	1692		old_locus_tag=SPD_1047
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1076184	1077875	-	WP_001037305.1	WP_001037305.1		lactose-specific PTS transporter subunit EIIC			SPD_RS05620	1692	563	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1077875	1078192	-							SPD_RS05625	318		old_locus_tag=SPD_1048
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1077875	1078192	-	WP_001078331.1	WP_001078331.1		PTS lactose/cellobiose transporter subunit IIA			SPD_RS05625	318	105	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1078228	1079064	-							SPD_RS05630	837		old_locus_tag=SPD_1049
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1078228	1079064	-	WP_000285698.1	WP_000285698.1		PRD domain-containing protein			SPD_RS05630	837	278	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1079298	1080278	-					lacD		SPD_RS05635	981		old_locus_tag=SPD_1050
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1079298	1080278	-	WP_001229135.1	WP_001229135.1		tagatose-bisphosphate aldolase	lacD		SPD_RS05635	981	326	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1080280	1081209	-							SPD_RS05640	930		old_locus_tag=SPD_1051
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1080280	1081209	-	WP_000604272.1	WP_000604272.1		tagatose-6-phosphate kinase			SPD_RS05640	930	309	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1081220	1081735	-					lacB		SPD_RS05645	516		old_locus_tag=SPD_1052
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1081220	1081735	-	WP_001216910.1	WP_001216910.1		galactose-6-phosphate isomerase subunit LacB	lacB		SPD_RS05645	516	171	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1081766	1082191	-					lacA		SPD_RS05650	426		old_locus_tag=SPD_1053
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1081766	1082191	-	WP_000029272.1	WP_000029272.1		galactose-6-phosphate isomerase subunit LacA	lacA		SPD_RS05650	426	141	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1082349	1082846	-							SPD_RS05655	498		partial;pseudo;old_locus_tag=SPD_1054
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1082349	1082846	-				aldose 1-epimerase family protein			SPD_RS05655	498		partial;pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1082862	1083664	-							SPD_RS05660	803		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1082862	1083664	-	WP_106269349.1	WP_106269349.1		IS5 family transposase			SPD_RS05660	804	267	ribosomal_slippage
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1083672	1083974	-							SPD_RS05665	303		old_locus_tag=SPD_1057
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1083672	1083974	-	WP_000590559.1	WP_000590559.1		PTS sugar transporter subunit IIB			SPD_RS05665	303	100	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1084012	1084487	-							SPD_RS05670	476		pseudo;old_locus_tag=SPD_1058
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1084012	1084487	-				PTS sugar transporter subunit IIA			SPD_RS05670	476		pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1084668	1084820	+							SPD_RS11660	153		old_locus_tag=SPD_1059
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1084668	1084820	+	WP_001809697.1	WP_001809697.1		hypothetical protein			SPD_RS11660	153	50	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1084901	1086724	-					lepA		SPD_RS05680	1824		old_locus_tag=SPD_1060
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1084901	1086724	-	WP_001047216.1	WP_001047216.1		translation elongation factor 4	lepA		SPD_RS05680	1824	607	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1086803	1087531	-							SPD_RS05685	729		old_locus_tag=SPD_1061
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1086803	1087531	-	WP_000133339.1	WP_000133339.1		metallophosphoesterase family protein			SPD_RS05685	729	242	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1087533	1089200	-					recN		SPD_RS05690	1668		old_locus_tag=SPD_1062
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1087533	1089200	-	WP_000923570.1	WP_000923570.1		DNA repair protein RecN	recN		SPD_RS05690	1668	555	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1089207	1089638	-							SPD_RS05695	432		old_locus_tag=SPD_1063
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1089207	1089638	-	WP_001034414.1	WP_001034414.1		arginine repressor			SPD_RS05695	432	143	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1089631	1090446	-							SPD_RS05700	816		old_locus_tag=SPD_1064
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1089631	1090446	-	WP_001041071.1	WP_001041071.1		TlyA family RNA methyltransferase			SPD_RS05700	816	271	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1090439	1091314	-							SPD_RS05705	876		old_locus_tag=SPD_1065
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1090439	1091314	-	WP_000743809.1	WP_000743809.1		polyprenyl synthetase family protein			SPD_RS05705	876	291	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1091311	1091523	-							SPD_RS05710	213		old_locus_tag=SPD_1066
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1091311	1091523	-	WP_000043230.1	WP_000043230.1		exodeoxyribonuclease VII small subunit			SPD_RS05710	213	70	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1091501	1092841	-					xseA		SPD_RS05715	1341		old_locus_tag=SPD_1067
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1091501	1092841	-	WP_000417487.1	WP_000417487.1		exodeoxyribonuclease VII large subunit	xseA		SPD_RS05715	1341	446	
