# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1170378	1171331	-	WP_000792117.1	WP_000792117.1		CPBP family intramembrane glutamic endopeptidase			SP_RS06075	954	317	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1171501	1173666	+							SP_RS06080	2166		old_locus_tag=SP_1241
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1171501	1173666	+	WP_000726272.1	WP_000726272.1		ABC transporter substrate-binding protein/permease			SP_RS06080	2166	721	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1173666	1174406	+							SP_RS06085	741		old_locus_tag=SP_1242
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1173666	1174406	+	WP_001096313.1	WP_001096313.1		amino acid ABC transporter ATP-binding protein			SP_RS06085	741	246	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1174555	1176042	+					zwf		SP_RS06090	1488		old_locus_tag=SP_1243
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1174555	1176042	+	WP_000096161.1	WP_000096161.1		glucose-6-phosphate dehydrogenase	zwf		SP_RS06090	1488	495	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1176088	1177377	-					ftsY		SP_RS06095	1290		old_locus_tag=SP_1244
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1176088	1177377	-	WP_000522333.1	WP_000522333.1		signal recognition particle-docking protein FtsY	ftsY		SP_RS06095	1290	429	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1177381	1178199	-							SP_RS06100	819		old_locus_tag=SP_1245
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1177381	1178199	-	WP_000763464.1	WP_000763464.1		Cof-type HAD-IIB family hydrolase			SP_RS06100	819	272	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1178199	1178993	-							SP_RS06105	795		old_locus_tag=SP_1246
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1178199	1178993	-	WP_000153039.1	WP_000153039.1		Cof-type HAD-IIB family hydrolase			SP_RS06105	795	264	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1178990	1182529	-					smc		SP_RS06110	3540		old_locus_tag=SP_1247
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1178990	1182529	-	WP_000280892.1	WP_000280892.1		chromosome segregation protein SMC	smc		SP_RS06110	3540	1179	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1182520	1183218	-					rnc		SP_RS06115	699		old_locus_tag=SP_1248
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1182520	1183218	-	WP_000661480.1	WP_000661480.1		ribonuclease III	rnc		SP_RS06115	699	232	
gene	tRNA	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1183401	1183472	-							SP_RS06120	72		old_locus_tag=SP_2249
tRNA		GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1183401	1183472	-				tRNA-Arg			SP_RS06120	72		anticodon=CCG
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1183536	1184522	-							SP_RS06125	987		old_locus_tag=SP_1249
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1183536	1184522	-	WP_000931182.1	WP_000931182.1		GMP reductase			SP_RS06125	987	328	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1184697	1186013	-							SP_RS06130	1317		old_locus_tag=SP_1250
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1184697	1186013	-	WP_001223074.1	WP_001223074.1		McrC family protein			SP_RS06130	1317	438	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1186000	1187931	-							SP_RS06135	1932		old_locus_tag=SP_1251
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1186000	1187931	-	WP_001042402.1	WP_001042402.1		McrB family protein			SP_RS06135	1932	643	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1188095	1188717	-							SP_RS13410	623		pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1188095	1188717	-				Sua5/YciO/YrdC/YwlC family protein			SP_RS13410	623		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1188879	1189238	-					leuD		SP_RS06150	360		old_locus_tag=SP_1255
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1188879	1189238	-	WP_000929153.1	WP_000929153.1		3-isopropylmalate dehydratase small subunit	leuD		SP_RS06150	360	119	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1189242	1189511	-							SP_RS06155	270		old_locus_tag=SP_1256
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1189242	1189511	-	WP_000762436.1	WP_000762436.1		DUF1294 domain-containing protein			SP_RS06155	270	89	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1189508	1190545	-					leuB		SP_RS06160	1038		pseudo;old_locus_tag=SP_1257
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1189508	1190545	-				3-isopropylmalate dehydrogenase	leuB		SP_RS06160	1038		pseudo
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1190557	1191606	-							SP_RS06170	1050		partial;pseudo;old_locus_tag=SP_1258
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1190557	1191606	-				alpha-isopropylmalate synthase regulatory domain-containing protein			SP_RS06170	1050		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1191670	1192326	-							SP_RS06175	657		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1191670	1192326	-	WP_000461588.1	WP_000461588.1		MmcQ/YjbR family DNA-binding protein			SP_RS06175	657	218	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1192370	1193002	-							SP_RS06180	633		old_locus_tag=SP_1260
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1192370	1193002	-	WP_000638784.1	WP_000638784.1		copper homeostasis protein CutC			SP_RS06180	633	210	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1193095	1193454	-							SP_RS06185	360		old_locus_tag=SP_1261
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1193095	1193454	-	WP_001220357.1	WP_001220357.1		YbaN family protein			SP_RS06185	360	119	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1193814	1195070	+							SP_RS06190	1257		old_locus_tag=SP_1262
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1193814	1195070	+	WP_000436399.1	WP_000436399.1		ISL3 family transposase			SP_RS06190	1257	418	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1195085	1197184	-					topA		SP_RS06195	2100		old_locus_tag=SP_1263
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1195085	1197184	-	WP_000179649.1	WP_000179649.1		type I DNA topoisomerase	topA		SP_RS06195	2100	699	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1197351	1198394	-							SP_RS06200	1044		old_locus_tag=SP_1264
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1197351	1198394	-	WP_001812957.1	WP_001812957.1		TIGR00341 family protein			SP_RS06200	1044	347	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1198978	1199100	+							SP_RS13660	123		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1198978	1199100	+	WP_001814242.1	WP_001814242.1		hypothetical protein			SP_RS13660	123	40	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1199284	1200132	-					dprA		SP_RS06205	849		old_locus_tag=SP_1266
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1199284	1200132	-	WP_000705306.1	WP_000705306.1		DNA-processing protein DprA	dprA		SP_RS06205	849	282	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1200228	1200917	-							SP_RS06210	690		old_locus_tag=SP_1267
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1200228	1200917	-	WP_000643971.1	WP_000643971.1		sugar phosphate nucleotidyltransferase			SP_RS06210	690	229	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1200929	1201807	-							SP_RS06215	879		old_locus_tag=SP_1268
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1200929	1201807	-	WP_000837617.1	WP_000837617.1		DMT family transporter			SP_RS06215	879	292	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1201797	1202666	-					licA		SP_RS06220	870		old_locus_tag=SP_1269
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1201797	1202666	-	WP_000411215.1	WP_000411215.1		choline kinase LicA	licA		SP_RS06220	870	289	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1202683	1203705	-							SP_RS06225	1023		old_locus_tag=SP_1270
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1202683	1203705	-	WP_000609885.1	WP_000609885.1		ribitol-5-phosphate dehydrogenase			SP_RS06225	1023	340	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1203710	1204417	-							SP_RS06230	708		old_locus_tag=SP_1271
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1203710	1204417	-	WP_000638508.1	WP_000638508.1		IspD/TarI family cytidylyltransferase			SP_RS06230	708	235	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1204753	1206240	+					tacF		SP_RS06235	1488		old_locus_tag=SP_1272
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1204753	1206240	+	WP_000835918.1	WP_000835918.1		type IV teichoic acid flippase TacF	tacF		SP_RS06235	1488	495	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1206250	1207053	+							SP_RS06240	804		old_locus_tag=SP_1273
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1206250	1207053	+	WP_000811992.1	WP_000811992.1		LicD family protein			SP_RS06240	804	267	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1207055	1207864	+							SP_RS06245	810		old_locus_tag=SP_1274
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1207055	1207864	+	WP_001199652.1	WP_001199652.1		LicD family protein			SP_RS06245	810	269	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1208139	1211315	-					carB		SP_RS06250	3177		old_locus_tag=SP_1275
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1208139	1211315	-	WP_001126406.1	WP_001126406.1		carbamoyl-phosphate synthase large subunit	carB		SP_RS06250	3177	1058	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1211628	1212707	-							SP_RS06255	1080		old_locus_tag=SP_1276
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1211628	1212707	-	WP_000166701.1	WP_000166701.1		carbamoyl phosphate synthase small subunit			SP_RS06255	1080	359	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1212757	1213680	-							SP_RS06260	924		old_locus_tag=SP_1277
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1212757	1213680	-	WP_001293838.1	WP_001293838.1		aspartate carbamoyltransferase catalytic subunit			SP_RS06260	924	307	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1213699	1214220	-					pyrR		SP_RS06265	522		old_locus_tag=SP_1278
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1213699	1214220	-	WP_000850024.1	WP_000850024.1		bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	pyrR		SP_RS06265	522	173	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1214431	1215060	-					nth		SP_RS06270	630		old_locus_tag=SP_1279
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1214431	1215060	-	WP_000244451.1	WP_000244451.1		endonuclease III	nth		SP_RS06270	630	209	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1215060	1215602	-							SP_RS06275	543		old_locus_tag=SP_1280
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1215060	1215602	-	WP_000773233.1	WP_000773233.1		YceD family protein			SP_RS06275	543	180	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1215772	1216089	+							SP_RS06280	318		old_locus_tag=SP_1281
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1215772	1216089	+	WP_000389604.1	WP_000389604.1		hypothetical protein			SP_RS06280	318	105	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1216328	1217887	+							SP_RS06285	1560		old_locus_tag=SP_1282
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1216328	1217887	+	WP_000558901.1	WP_000558901.1		ATP-binding cassette domain-containing protein			SP_RS06285	1560	519	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1217931	1218830	-					htpX		SP_RS06290	900		old_locus_tag=SP_1283
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1217931	1218830	-	WP_000895734.1	WP_000895734.1		zinc metalloprotease HtpX	htpX		SP_RS06290	900	299	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1218832	1219392	-							SP_RS06295	561		old_locus_tag=SP_1284
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1218832	1219392	-	WP_000219823.1	WP_000219823.1		LemA family protein			SP_RS06295	561	186	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1219486	1220199	+					rsmG		SP_RS06300	714		old_locus_tag=SP_1285
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1219486	1220199	+	WP_000802934.1	WP_000802934.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		SP_RS06300	714	237	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1220502	1221785	+							SP_RS06305	1284		old_locus_tag=SP_1286
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1220502	1221785	+	WP_001813450.1	WP_001813450.1		uracil-xanthine permease family protein			SP_RS06305	1284	427	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1221980	1223551	-					ffh		SP_RS06310	1572		old_locus_tag=SP_1287
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1221980	1223551	-	WP_000863628.1	WP_000863628.1		signal recognition particle protein	ffh		SP_RS06310	1572	523	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1223563	1223895	-							SP_RS06315	333		old_locus_tag=SP_1288
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1223563	1223895	-	WP_000402066.1	WP_000402066.1		putative DNA-binding protein			SP_RS06315	333	110	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1223986	1224363	-							SP_RS06320	378		old_locus_tag=SP_1289
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1223986	1224363	-	WP_001813294.1	WP_001813294.1		DUF1934 domain-containing protein			SP_RS06320	378	125	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1224435	1225739	+							SP_RS06325	1305		old_locus_tag=SP_1290
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1224435	1225739	+	WP_001003478.1	WP_001003478.1		HD domain-containing protein			SP_RS06325	1305	434	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1225752	1226558	+					yidA		SP_RS06330	807		old_locus_tag=SP_1291
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1225752	1226558	+	WP_000023507.1	WP_000023507.1		sugar-phosphatase	yidA		SP_RS06330	807	268	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1226601	1227599	+							SP_RS06335	999		old_locus_tag=SP_1292
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1226601	1227599	+	WP_001009001.1	WP_001009001.1		SAP domain-containing protein			SP_RS06335	999	332	
gene	tRNA	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1227766	1227837	-							SP_RS06340	72		old_locus_tag=SP_2250
tRNA		GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1227766	1227837	-				tRNA-Arg			SP_RS06340	72		anticodon=CCT
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1227880	1228227	-					rplS		SP_RS06345	348		old_locus_tag=SP_1293
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1227880	1228227	-	WP_001068669.1	WP_001068669.1		50S ribosomal protein L19	rplS		SP_RS06345	348	115	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1228346	1228675	-					crcB		SP_RS06350	330		old_locus_tag=SP_1294
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1228346	1228675	-	WP_000237416.1	WP_000237416.1		fluoride efflux transporter CrcB	crcB		SP_RS06350	330	109	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1228669	1229043	-					crcB		SP_RS06355	375		old_locus_tag=SP_1295
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1228669	1229043	-	WP_000712098.1	WP_000712098.1		fluoride efflux transporter CrcB	crcB		SP_RS06355	375	124	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1229040	1229306	-							SP_RS06360	267		old_locus_tag=SP_1296
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1229040	1229306	-	WP_000362440.1	WP_000362440.1		chorismate mutase			SP_RS06360	267	88	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1229422	1229865	-							SP_RS06365	444		old_locus_tag=SP_1297
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1229422	1229865	-	WP_001162128.1	WP_001162128.1		flavodoxin			SP_RS06365	444	147	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1229969	1230904	+							SP_RS06370	936		old_locus_tag=SP_1298
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1229969	1230904	+	WP_000401779.1	WP_000401779.1		DHH family phosphoesterase			SP_RS06370	936	311	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1231000	1231242	+							SP_RS06375	243		old_locus_tag=SP_1299
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1231000	1231242	+	WP_000710764.1	WP_000710764.1		type B 50S ribosomal protein L31			SP_RS06375	243	80	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1231299	1231517	-							SP_RS06380	219		old_locus_tag=SP_1300
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1231299	1231517	-	WP_000028150.1	WP_000028150.1		hypothetical protein			SP_RS06380	219	72	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1231514	1232265	-							SP_RS12175	752		pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1231514	1232265	-				transposase			SP_RS12175	752		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1232602	1233948	+					gdhA		SP_RS06400	1347		old_locus_tag=SP_1306
