# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1079271	1079999	-	WP_000133339.1	WP_000133339.1		metallophosphoesterase family protein			SPR_RS05410	729	242	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1080001	1081668	-					recN		SPR_RS05415	1668		old_locus_tag=spr1084
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1080001	1081668	-	WP_000923570.1	WP_000923570.1		DNA repair protein RecN	recN		SPR_RS05415	1668	555	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1081675	1082106	-							SPR_RS05420	432		old_locus_tag=spr1085
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1081675	1082106	-	WP_001034414.1	WP_001034414.1		arginine repressor			SPR_RS05420	432	143	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1082099	1082914	-							SPR_RS05425	816		old_locus_tag=spr1086
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1082099	1082914	-	WP_001041071.1	WP_001041071.1		TlyA family RNA methyltransferase			SPR_RS05425	816	271	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1082907	1083782	-							SPR_RS05430	876		old_locus_tag=spr1087
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1082907	1083782	-	WP_000743809.1	WP_000743809.1		polyprenyl synthetase family protein			SPR_RS05430	876	291	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1083779	1083991	-							SPR_RS05435	213		old_locus_tag=spr1088
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1083779	1083991	-	WP_000043230.1	WP_000043230.1		exodeoxyribonuclease VII small subunit			SPR_RS05435	213	70	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1083969	1085309	-					xseA		SPR_RS05440	1341		old_locus_tag=spr1089
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1083969	1085309	-	WP_000417487.1	WP_000417487.1		exodeoxyribonuclease VII large subunit	xseA		SPR_RS05440	1341	446	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1085437	1086075	-					udk		SPR_RS05445	639		old_locus_tag=spr1090
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1085437	1086075	-	WP_001181378.1	WP_001181378.1		uridine kinase	udk		SPR_RS05445	639	212	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1086183	1086485	-							SPR_RS05450	303		old_locus_tag=spr1091
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1086183	1086485	-	WP_000985093.1	WP_000985093.1		bacteriocin immunity protein			SPR_RS05450	303	100	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1086726	1087604	-					truB		SPR_RS05455	879		old_locus_tag=spr1092
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1086726	1087604	-	WP_001013236.1	WP_001013236.1		tRNA pseudouridine(55) synthase TruB	truB		SPR_RS05455	879	292	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1087705	1090890	-							SPR_RS05460	3186		old_locus_tag=spr1093
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1087705	1090890	-	WP_010976535.1	WP_010976535.1		hypothetical protein			SPR_RS05460	3186	1061	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1090902	1092176	-							SPR_RS05465	1275		old_locus_tag=spr1094
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1090902	1092176	-	WP_001002635.1	WP_001002635.1		DUF2130 domain-containing protein			SPR_RS05465	1275	424	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1092272	1093531	-							SPR_RS05470	1260		pseudo;old_locus_tag=spr1095
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1092272	1093531	-				O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein			SPR_RS05470	1260		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1093679	1094476	-							SPR_RS05475	798		old_locus_tag=spr1097
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1093679	1094476	-	WP_000254797.1	WP_000254797.1		formate/nitrite transporter family protein			SPR_RS05475	798	265	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1094720	1095463	-					srtA		SPR_RS05480	744		old_locus_tag=spr1098
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1094720	1095463	-	WP_000078846.1	WP_000078846.1		sortase SrtA	srtA		SPR_RS05480	744	247	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1095463	1097931	-					gyrA		SPR_RS05485	2469		old_locus_tag=spr1099
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1095463	1097931	-	WP_001152994.1	WP_001152994.1		DNA gyrase subunit A	gyrA		SPR_RS05485	2469	822	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1098125	1099111	+							SPR_RS05490	987		old_locus_tag=spr1100
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1098125	1099111	+	WP_000204727.1	WP_000204727.1		L-lactate dehydrogenase			SPR_RS05490	987	328	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1099497	1102751	-							SPR_RS05495	3255		old_locus_tag=spr1101
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1099497	1102751	-	WP_001143843.1	WP_001143843.1		DEAD/DEAH box helicase family protein			SPR_RS05495	3255	1084	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1102916	1104787	-							SPR_RS05500	1872		old_locus_tag=spr1102
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1102916	1104787	-	WP_000150986.1	WP_000150986.1		Eco57I restriction-modification methylase domain-containing protein			SPR_RS05500	1872	623	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1104862	1105116	-							SPR_RS05505	255		old_locus_tag=spr1103
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1104862	1105116	-	WP_001809704.1	WP_001809704.1		type II toxin-antitoxin system RelE family toxin			SPR_RS05505	255	84	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1105118	1105360	-					relB		SPR_RS05510	243		old_locus_tag=spr1104
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1105118	1105360	-	WP_000208080.1	WP_000208080.1		type II toxin-antitoxin system RelB family antitoxin	relB		SPR_RS05510	243	80	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1105451	1106260	-							SPR_RS05515	810		old_locus_tag=spr1105
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1105451	1106260	-	WP_001289493.1	WP_001289493.1		MBL fold metallo-hydrolase			SPR_RS05515	810	269	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1106262	1107611	-					vicK		SPR_RS05520	1350		old_locus_tag=spr1106
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1106262	1107611	-	WP_000886210.1	WP_000886210.1		cell wall metabolism sensor histidine kinase VicK	vicK		SPR_RS05520	1350	449	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1107604	1108308	-					yycF		SPR_RS05525	705		old_locus_tag=spr1107
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1107604	1108308	-	WP_000722076.1	WP_000722076.1		response regulator YycF	yycF		SPR_RS05525	705	234	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1108363	1109538	-					mutY		SPR_RS05530	1176		old_locus_tag=spr1108
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1108363	1109538	-	WP_000886145.1	WP_000886145.1		A/G-specific adenine glycosylase	mutY		SPR_RS05530	1176	391	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1109867	1111537	-							SPR_RS05535	1671		old_locus_tag=spr1109
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1109867	1111537	-	WP_000845292.1	WP_000845292.1		formate--tetrahydrofolate ligase			SPR_RS05535	1671	556	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1111767	1112456	+					coaB		SPR_RS05540	690		old_locus_tag=spr1110
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1111767	1112456	+	WP_000699498.1	WP_000699498.1		phosphopantothenate--cysteine ligase	coaB		SPR_RS05540	690	229	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1112468	1113019	+					coaC		SPR_RS05545	552		old_locus_tag=spr1111
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1112468	1113019	+	WP_001284128.1	WP_001284128.1		phosphopantothenoylcysteine decarboxylase	coaC		SPR_RS05545	552	183	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1113003	1113566	+							SPR_RS05550	564		old_locus_tag=spr1112
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1113003	1113566	+	WP_000747408.1	WP_000747408.1		ECF transporter S component			SPR_RS05550	564	187	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1113848	1114375	+							SPR_RS05555	528		old_locus_tag=spr1113
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1113848	1114375	+	WP_001097402.1	WP_001097402.1		ECF transporter S component			SPR_RS05555	528	175	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1114387	1114902	+							SPR_RS05560	516		old_locus_tag=spr1114
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1114387	1114902	+	WP_000159176.1	WP_000159176.1		transcription repressor NadR			SPR_RS05560	516	171	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1114899	1115366	-							SPR_RS05565	468		old_locus_tag=spr1115
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1114899	1115366	-	WP_000091534.1	WP_000091534.1		8-oxo-dGTP diphosphatase			SPR_RS05565	468	155	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1115440	1115928	-							SPR_RS05570	489		old_locus_tag=spr1116
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1115440	1115928	-	WP_000216018.1	WP_000216018.1		GNAT family N-acetyltransferase			SPR_RS05570	489	162	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1115894	1116457	-							SPR_RS05575	564		old_locus_tag=spr1117
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1115894	1116457	-	WP_000639832.1	WP_000639832.1		GNAT family N-acetyltransferase			SPR_RS05575	564	187	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1116467	1118455	-					uvrB		SPR_RS05580	1989		old_locus_tag=spr1118
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1116467	1118455	-	WP_000607031.1	WP_000607031.1		excinuclease ABC subunit UvrB	uvrB		SPR_RS05580	1989	662	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1118532	1119485	-							SPR_RS05585	954		old_locus_tag=spr1119
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1118532	1119485	-	WP_000792121.1	WP_000792121.1		CPBP family intramembrane glutamic endopeptidase			SPR_RS05585	954	317	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1119658	1121823	+							SPR_RS05590	2166		old_locus_tag=spr1120
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1119658	1121823	+	WP_000726269.1	WP_000726269.1		ABC transporter substrate-binding protein/permease			SPR_RS05590	2166	721	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1121823	1122563	+							SPR_RS05595	741		old_locus_tag=spr1121
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1121823	1122563	+	WP_001096316.1	WP_001096316.1		amino acid ABC transporter ATP-binding protein			SPR_RS05595	741	246	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1122712	1124199	+					zwf		SPR_RS05600	1488		old_locus_tag=spr1122
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1122712	1124199	+	WP_000096129.1	WP_000096129.1		glucose-6-phosphate dehydrogenase	zwf		SPR_RS05600	1488	495	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1124245	1125522	-					ftsY		SPR_RS05605	1278		old_locus_tag=spr1123
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1124245	1125522	-	WP_000522324.1	WP_000522324.1		signal recognition particle-docking protein FtsY	ftsY		SPR_RS05605	1278	425	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1125526	1126344	-							SPR_RS05610	819		old_locus_tag=spr1124
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1125526	1126344	-	WP_000763459.1	WP_000763459.1		Cof-type HAD-IIB family hydrolase			SPR_RS05610	819	272	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1126344	1127138	-							SPR_RS05615	795		old_locus_tag=spr1125
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1126344	1127138	-	WP_000153023.1	WP_000153023.1		Cof-type HAD-IIB family hydrolase			SPR_RS05615	795	264	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1127135	1130674	-					smc		SPR_RS05620	3540		old_locus_tag=spr1126
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1127135	1130674	-	WP_000280950.1	WP_000280950.1		chromosome segregation protein SMC	smc		SPR_RS05620	3540	1179	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1130665	1131363	-					rnc		SPR_RS05625	699		old_locus_tag=spr1127
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1130665	1131363	-	WP_000661507.1	WP_000661507.1		ribonuclease III	rnc		SPR_RS05625	699	232	
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1131546	1131617	-							SPR_RS05630	72		old_locus_tag=sprt08
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1131546	1131617	-				tRNA-Arg			SPR_RS05630	72		anticodon=CCG
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1131681	1132667	-							SPR_RS05635	987		old_locus_tag=spr1128
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1131681	1132667	-	WP_000931162.1	WP_000931162.1		GMP reductase			SPR_RS05635	987	328	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1132842	1134158	-							SPR_RS05640	1317		old_locus_tag=spr1129
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1132842	1134158	-	WP_001813445.1	WP_001813445.1		McrC family protein			SPR_RS05640	1317	438	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1134145	1136076	-							SPR_RS05645	1932		old_locus_tag=spr1130
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1134145	1136076	-	WP_001042404.1	WP_001042404.1		McrB family protein			SPR_RS05645	1932	643	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1136240	1136807	-							SPR_RS10775	568		pseudo
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1136240	1136807	-				translation factor (SUA5)			SPR_RS10775	568		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1137026	1137385	-					leuD		SPR_RS05665	360		old_locus_tag=spr1133
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1137026	1137385	-	WP_001811821.1	WP_001811821.1		3-isopropylmalate dehydratase small subunit	leuD		SPR_RS05665	360	119	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1137389	1137658	-							SPR_RS05670	270		old_locus_tag=spr1134
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1137389	1137658	-	WP_000762428.1	WP_000762428.1		DUF1294 domain-containing protein			SPR_RS05670	270	89	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1137655	1138692	-					leuB		SPR_RS05675	1038		old_locus_tag=spr1135
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1137655	1138692	-	WP_001074734.1	WP_001074734.1		3-isopropylmalate dehydrogenase	leuB		SPR_RS05675	1038	345	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1138704	1139753	-							SPR_RS11100	1050		partial;pseudo
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1138704	1139753	-				alpha-isopropylmalate synthase regulatory domain-containing protein			SPR_RS11100	1050		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1139817	1140473	-							SPR_RS05690	657		old_locus_tag=spr1138
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1139817	1140473	-	WP_000461590.1	WP_000461590.1		MmcQ/YjbR family DNA-binding protein			SPR_RS05690	657	218	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1140517	1141149	-							SPR_RS05695	633		old_locus_tag=spr1139
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1140517	1141149	-	WP_000638785.1	WP_000638785.1		copper homeostasis protein CutC			SPR_RS05695	633	210	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1141242	1141601	-							SPR_RS05700	360		old_locus_tag=spr1140
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1141242	1141601	-	WP_001237219.1	WP_001237219.1		YbaN family protein			SPR_RS05700	360	119	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1141707	1143794	-					topA		SPR_RS05705	2088		old_locus_tag=spr1141
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1141707	1143794	-	WP_000179646.1	WP_000179646.1		type I DNA topoisomerase	topA		SPR_RS05705	2088	695	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1143961	1145004	-							SPR_RS05710	1044		old_locus_tag=spr1142
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1143961	1145004	-	WP_001812710.1	WP_001812710.1		TIGR00341 family protein			SPR_RS05710	1044	347	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1145588	1145710	+							SPR_RS10990	123		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1145588	1145710	+	WP_001814242.1	WP_001814242.1		hypothetical protein			SPR_RS10990	123	40	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1145894	1146742	-					dprA		SPR_RS05715	849		old_locus_tag=spr1144
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1145894	1146742	-	WP_000705306.1	WP_000705306.1		DNA-processing protein DprA	dprA		SPR_RS05715	849	282	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1146838	1147527	-							SPR_RS05720	690		old_locus_tag=spr1145
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1146838	1147527	-	WP_000643970.1	WP_000643970.1		sugar phosphate nucleotidyltransferase			SPR_RS05720	690	229	
